age1,gender,income,height,kgs,kgs2,bmi,religion1,eating1,status1,marital_status1,family_type1,manglik1,horoscope,drinking1,smoking1,values1,complexion1,body1,caste_imp,created_for,employed1,father,mother,living,brothers,sisters,education1
37.0,1,5833.0,64.0,70.0,50.0,26.4893107911,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1,0.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0
37.0,1,5833.0,65.0,57.0,54.0,20.9112844261,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,5.0,6.0,4.0,1.0,1.0,1.0,2.0
37.0,1,5833.0,73.0,80.0,55.0,23.268952524,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1,0.0,4.0,5.0,4.0,1.0,2.0,0.0,2.0
37.0,1,5833.0,66.0,50.0,50.0,17.7915874656,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,1,0.0,6.0,6.0,5.0,1.0,4.0,0.0,3.0
37.0,1,4167.0,70.0,58.0,47.0,18.3469754695,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0
37.0,1,14167.0,71.0,81.0,55.0,24.9058224758,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1,0.0,0.0,7.0,5.0,1.0,0.0,0.0,2.0
37.0,1,7500.0,66.0,64.0,57.0,22.773231956,0.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,2.0,6.0,5.0,4.0,1.0,2.0,1.0,2.0
37.0,1,20833.0,69.0,68.0,53.0,22.1382505357,0.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0.0,4.0,6.0,4.0,1.0,0.0,1.0,3.0
37.0,1,20833.0,65.0,61.0,50.0,22.3787429823,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1,2.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0
37.0,1,5833.0,64.0,65.0,57.0,24.5972171632,0.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,1.0,2.0,2.0
37.0,1,5833.0,70.0,70.0,41.0,22.1429014287,0.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,1,0.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0
37.0,1,2500.0,67.0,66.0,48.0,22.7890854534,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,6.0,4.0,0.0,3.0,0.0,3.0
37.0,1,100000.0,67.0,58.0,47.0,20.0267720651,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0,3.0,5.0,6.0,7.0,1.0,1.0,1.0,3.0
37.0,1,20833.0,68.0,52.0,47.0,17.4308307094,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,1.0,0.0,2.0
37.0,1,4167.0,64.0,70.0,50.0,26.4893107911,0.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,3.0,6.0,4.0,1.0,1.0,1.0,2.0
37.0,1,7500.0,67.0,68.0,50.0,23.4796638005,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,0.0,0.0,2.0
37.0,1,5833.0,68.0,67.0,49.0,22.4589549525,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,4.0,2.0,4.0,1.0,0.0,2.0,4.0
37.0,1,14167.0,67.0,74.0,52.0,25.5513988417,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0,4.0,6.0,2.0,4.0,0.0,3.0,0.0,2.0
37.0,1,5833.0,69.0,79.0,63.0,25.7194381223,0.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,7.0,2.0,2.0,1,4.0,4.0,6.0,4.0,1.0,0.0,2.0,2.0
37.0,1,5833.0,72.0,72.0,51.0,21.5278208334,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,4.0,4.0,6.0,4.0,1.0,1.0,0.0,2.0
37.0,1,54167.0,66.0,70.0,56.0,24.9082224519,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0
38.0,1,20833.0,63.0,60.0,54.0,23.4316417234,0.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,5.0,4.0,1.0,0.0,0.0,3.0
38.0,1,14167.0,64.0,65.0,60.0,24.5972171632,0.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1,0.0,1.0,6.0,4.0,1.0,0.0,2.0,2.0
38.0,1,2500.0,66.0,55.0,48.0,19.5707462122,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0
38.0,1,4167.0,66.0,65.0,57.0,23.1290637053,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,1,2.0,4.0,5.0,4.0,1.0,0.0,2.0,1.0
38.0,1,4167.0,67.0,60.0,47.0,20.7173504122,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0.0,6.0,10.0,4.0,1.0,3.0,0.0,2.0
38.0,1,75000.0,72.0,83.0,57.0,24.8167934607,0.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,3.0
38.0,1,20833.0,68.0,70.0,50.0,23.4645798011,0.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0
38.0,1,5833.0,68.0,70.0,50.0,23.4645798011,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0,0.0,6.0,6.0,4.0,1.0,1.0,1.0,3.0
38.0,1,14167.0,70.0,76.0,51.0,24.0408644083,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0,0.0,4.0,6.0,4.0,1.0,1.0,1.0,3.0
38.0,1,5833.0,71.0,60.0,57.0,18.4487573895,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0,0.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0
38.0,1,14167.0,71.0,69.0,55.0,21.2160709979,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1,1.0,5.0,6.0,4.0,0.0,0.0,2.0,3.0
38.0,1,5833.0,68.0,68.0,48.0,22.7941632354,0.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1,0.0,4.0,5.0,4.0,1.0,0.0,1.0,2.0
38.0,1,7500.0,69.0,70.0,55.0,22.7893755514,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0,0.0,4.0,5.0,4.0,0.0,1.0,0.0,2.0
38.0,1,5833.0,65.0,55.0,43.0,20.177555148,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,5.0,6.0,4.0,1.0,0.0,2.0,3.0
38.0,1,14167.0,67.0,62.0,50.0,21.4079287593,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,1,0.0,4.0,6.0,4.0,1.0,1.0,2.0,3.0
38.0,1,14167.0,67.0,64.0,57.0,22.0985071063,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,0,1.0,2.0,6.0,6.0,1.0,2.0,0.0,3.0
38.0,1,4167.0,69.0,62.0,52.0,20.1848754884,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,2.0
38.0,1,5833.0,65.0,59.0,55.0,21.6450137042,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,0.0,4.0,6.0,4.0,0.0,1.0,1.0,2.0
38.0,1,2500.0,65.0,69.0,41.0,25.3136600948,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0,0.0,4.0,6.0,4.0,1.0,0.0,2.0,0.0
38.0,1,4167.0,66.0,58.0,49.0,20.6382414601,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,6.0,4.0,1.0,2.0,2.0,3.0
39.0,1,20833.0,66.0,65.0,60.0,23.1290637053,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,3.0
38.0,1,2500.0,70.0,70.0,57.0,22.1429014287,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0,0.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0
38.0,1,2500.0,61.0,58.0,47.0,24.1602203172,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,5.0,8.0,1.0,1.0,0.0,0.0
38.0,1,14167.0,66.0,78.0,55.0,27.7548764464,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,0,0.0,5.0,6.0,4.0,1.0,0.0,2.0,2.0
38.0,1,5833.0,66.0,65.0,53.0,23.1290637053,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,0,0.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0
38.0,1,14167.0,64.0,66.0,60.0,24.9756358888,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0.0,5.0,5.0,4.0,1.0,0.0,3.0,3.0
38.0,1,14167.0,68.0,62.0,59.0,20.7829135381,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1,0.0,6.0,2.0,4.0,1.0,0.0,2.0,3.0
38.0,1,14167.0,69.0,60.0,47.0,19.5337504727,0.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,0,1.0,4.0,5.0,4.0,0.0,2.0,3.0,3.0
38.0,1,14167.0,71.0,65.0,67.0,19.9861538386,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,1,0.0,4.0,6.0,4.0,1.0,1.0,1.0,3.0
38.0,1,14167.0,66.0,55.0,47.0,19.5707462122,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1,0.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0
38.0,1,2500.0,68.0,60.0,49.0,20.1124969724,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1,2.0,4.0,6.0,3.0,1.0,3.0,2.0,2.0
38.0,1,2500.0,66.0,63.0,49.0,22.4174002067,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,2.0,2.0,5.0,4.0,1.0,1.0,2.0,0.0
38.0,1,14167.0,66.0,56.0,55.0,19.9265779615,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,0,0.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0
38.0,1,5833.0,65.0,50.0,47.0,18.3432319527,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0
38.0,1,14167.0,65.0,65.0,48.0,23.8462015386,0.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,1,1.0,5.0,8.0,4.0,1.0,1.0,0.0,2.0
38.0,1,7500.0,71.0,70.0,50.0,21.5235502877,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0,0.0,5.0,7.0,8.0,1.0,0.0,1.0,3.0
38.0,1,2500.0,69.0,70.0,55.0,22.7893755514,0.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1,2.0,6.0,6.0,4.0,1.0,2.0,1.0,0.0
38.0,1,5833.0,65.0,70.0,48.0,25.6805247338,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,7.0,4.0,0.0,1.0,2.0,1.0
38.0,1,20833.0,66.0,62.0,47.0,22.0615684574,0.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,5.0,7.0,1.0,0.0,1.0,3.0
38.0,1,14167.0,65.0,70.0,65.0,25.6805247338,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,1,0.0,3.0,6.0,4.0,0.0,2.0,3.0,2.0
38.0,1,5833.0,72.0,58.0,47.0,17.3418556714,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,4.0
38.0,1,4167.0,68.0,60.0,52.0,20.1124969724,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,4.0,5.0,4.0,0.0,1.0,2.0,2.0
38.0,1,7500.0,72.0,76.0,57.0,22.7238108797,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,0,2.0,6.0,6.0,5.0,0.0,1.0,0.0,2.0
38.0,1,20833.0,72.0,80.0,62.0,23.919800926,0.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,0,0.0,6.0,2.0,5.0,1.0,1.0,0.0,2.0
38.0,1,4167.0,67.0,70.0,52.0,24.1702421476,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,6.0,4.0,0.0,2.0,4.0,3.0
38.0,1,5833.0,65.0,76.0,54.0,27.8817125682,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,5.0,6.0,6.0,1.0,0.0,0.0,3.0
38.0,1,5833.0,71.0,85.0,57.0,26.1357396351,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,0,0.0,4.0,6.0,4.0,1.0,3.0,0.0,2.0
38.0,1,7500.0,65.0,59.0,52.0,21.6450137042,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,1,0.0,3.0,5.0,4.0,1.0,0.0,1.0,3.0
38.0,1,4167.0,64.0,61.0,55.0,23.0835422608,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0
38.0,1,14167.0,66.0,58.0,45.0,20.6382414601,0.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0.0,5.0,5.0,4.0,1.0,1.0,2.0,3.0
38.0,1,7500.0,66.0,70.0,59.0,24.9082224519,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,6.0,5.0,4.0,1.0,3.0,1.0,2.0
38.0,1,7500.0,71.0,82.0,55.0,25.2133017656,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,1,0.0,6.0,6.0,4.0,1.0,0.0,1.0,2.0
38.0,1,2500.0,69.0,70.0,62.0,22.7893755514,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,1,0.0,4.0,2.0,4.0,0.0,0.0,2.0,2.0
38.0,1,7500.0,67.0,70.0,55.0,24.1702421476,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0,0.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0
38.0,1,14167.0,68.0,82.0,55.0,27.4870791956,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0
38.0,1,7500.0,64.0,60.0,55.0,22.7051235352,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,1.0,6.0,4.0,0.0,1.0,1.0,2.0
38.0,1,90000.0,69.0,65.0,57.0,21.1615630121,0.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,4.0,6.0,4.0,0.0,2.0,0.0,2.0
38.0,1,1250.0,68.0,68.0,45.0,22.7941632354,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0,0.0,6.0,6.0,4.0,1.0,1.0,2.0,3.0
38.0,1,5833.0,66.0,60.0,47.0,21.3499049588,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,6.0,5.0,1.0,2.0,2.0,2.0
38.0,1,14167.0,69.0,75.0,60.0,24.4171880908,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1,0.0,2.0,5.0,5.0,0.0,0.0,3.0,2.0
38.0,1,5833.0,70.0,70.0,52.0,22.1429014287,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,4.0,1,0.0,4.0,5.0,4.0,1.0,4.0,5.0,2.0
38.0,1,4167.0,72.0,74.0,55.0,22.1258158566,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0,1.0,4.0,8.0,4.0,1.0,0.0,1.0,2.0
38.0,1,2500.0,68.0,70.0,53.0,23.4645798011,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,1,0.0,5.0,5.0,6.0,1.0,0.0,0.0,2.0
38.0,1,14167.0,71.0,70.0,50.0,21.5235502877,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0.0,4.0,5.0,4.0,1.0,0.0,1.0,3.0
38.0,1,2500.0,67.0,57.0,52.0,19.6814828916,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1,0.0,6.0,6.0,4.0,1.0,1.0,0.0,1.0
38.0,1,1250.0,65.0,56.0,56.0,20.5444197871,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,1,0.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0
38.0,1,1250.0,63.0,65.0,41.0,25.3842785337,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,2.0,6.0,4.0,1.0,1.0,1.0,3.0
38.0,1,4167.0,65.0,58.0,50.0,21.2781490652,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,0.0,4.0,5.0,4.0,1.0,1.0,0.0,3.0
38.0,1,7500.0,70.0,65.0,50.0,20.5612656123,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1,0.0,5.0,5.0,8.0,1.0,0.0,0.0,3.0
38.0,1,2500.0,71.0,58.0,50.0,17.8337988098,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1,0.0,4.0,10.0,4.0,0.0,2.0,2.0,2.0
38.0,1,14167.0,68.0,63.0,52.0,21.118121821,0.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1,0.0,4.0,5.0,4.0,1.0,0.0,2.0,2.0
38.0,1,4167.0,67.0,78.0,55.0,26.9325555359,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,1,0.0,6.0,6.0,4.0,1.0,3.0,2.0,2.0
38.0,1,5833.0,66.0,64.0,55.0,22.773231956,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,0.0,4.0,5.0,5.0,1.0,2.0,2.0,3.0
38.0,1,14167.0,65.0,66.0,49.0,24.2130661776,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1,0.0,1.0,10.0,4.0,1.0,0.0,2.0,0.0
39.0,1,5833.0,67.0,70.0,55.0,24.1702421476,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1,0.0,4.0,5.0,4.0,1.0,0.0,1.0,3.0
39.0,1,14167.0,70.0,54.0,48.0,17.0816668164,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,1,0.0,5.0,5.0,4.0,1.0,0.0,1.0,3.0
39.0,1,29167.0,72.0,75.0,58.0,22.4248133681,0.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0
39.0,1,14167.0,70.0,54.0,47.0,17.0816668164,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,2.0,0.0,3.0
39.0,1,5833.0,71.0,73.0,57.0,22.4459881572,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,0,0.0,6.0,6.0,4.0,1.0,0.0,1.0,4.0
39.0,1,14167.0,70.0,72.0,51.0,22.7755557552,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,6.0,5.0,1.0,0.0,0.0,2.0
39.0,1,7500.0,68.0,65.0,57.0,21.7885383868,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,4.0,0.0,2.0
39.0,1,75000.0,69.0,60.0,47.0,19.5337504727,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,6.0,6.0,1.0,1.0,0.0,2.0
39.0,1,14167.0,65.0,58.0,47.0,21.2781490652,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0
39.0,1,1250.0,66.0,55.0,52.0,19.5707462122,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,6.0,5.0,4.0,1.0,2.0,1.0,0.0
39.0,1,14167.0,68.0,68.0,55.0,22.7941632354,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,1,0.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0
39.0,1,4167.0,71.0,82.0,48.0,25.2133017656,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,0,0.0,4.0,6.0,5.0,1.0,2.0,0.0,2.0
39.0,1,2500.0,66.0,60.0,47.0,21.3499049588,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
39.0,1,54167.0,66.0,68.0,51.0,24.1965589533,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1,0.0,4.0,6.0,4.0,1.0,2.0,1.0,4.0
39.0,1,5833.0,65.0,70.0,60.0,25.6805247338,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0,0.0,6.0,6.0,6.0,1.0,0.0,1.0,0.0
39.0,1,7500.0,68.0,76.0,64.0,25.4758294984,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,1,0.0,4.0,6.0,6.0,1.0,0.0,1.0,2.0
39.0,1,75000.0,73.0,75.0,50.0,21.8146429913,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1,1.0,5.0,6.0,4.0,0.0,2.0,0.0,3.0
39.0,1,4167.0,70.0,90.0,65.0,28.469444694,0.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1,0.0,4.0,6.0,4.0,1.0,0.0,0.0,3.0
39.0,1,14167.0,68.0,68.0,53.0,22.7941632354,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0,0.0,6.0,6.0,4.0,1.0,1.0,0.0,2.0
39.0,1,14167.0,68.0,73.0,50.0,24.4702046498,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,4.0,6.0,4.0,0.0,1.0,1.0,3.0
39.0,1,29167.0,62.0,65.0,50.0,26.2097298388,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,8.0,6.0,1.0,0.0,1.0,2.0
39.0,1,4167.0,68.0,74.0,57.0,24.8054129326,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,1,0.0,4.0,6.0,4.0,1.0,2.0,0.0,0.0
39.0,1,90000.0,69.0,64.0,48.0,20.8360005042,0.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,1,1.0,4.0,6.0,4.0,0.0,1.0,1.0,3.0
39.0,1,4167.0,69.0,65.0,52.0,21.1615630121,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,4.0,0,4.0,2.0,7.0,4.0,1.0,1.0,0.0,3.0
39.0,1,100000.0,71.0,65.0,55.0,19.9861538386,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0,0.0,6.0,5.0,6.0,0.0,1.0,1.0,3.0
39.0,1,4167.0,63.0,68.0,48.0,26.5558606199,0.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1,4.0,4.0,5.0,7.0,1.0,0.0,1.0,2.0
39.0,1,4167.0,64.0,50.0,49.0,18.9209362794,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1,0.0,4.0,1.0,4.0,1.0,0.0,2.0,2.0
39.0,1,2500.0,70.0,96.0,56.0,30.3674076736,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1,1.0,6.0,2.0,4.0,1.0,0.0,1.0,2.0
39.0,1,4167.0,68.0,50.0,50.0,16.7604141437,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0,0.0,4.0,5.0,4.0,0.0,0.0,3.0,3.0
